1740,OPSS_LoggedIn_WirelessNoOrdersFoundPage_NegativeScenario,OPSS_LoggedIn_WirelessNoOrdersFoundPage_NegativeScenario,NA,12,33,WEB,202,0,12/30/2016 16:16
1741,EOS_03_04_013_VerifyOrderNumberDropdown_LoggedInOrderDetailsPage,EOS_03_04_013_VerifyOrderNumberDropdown_LoggedInOrderDetailsPage,NA,12,33,WEB,202,0,12/30/2016 16:24
1742,EOS_Wireline_03_04_012_Verify10OrdersOnAPage_LoggedInOrderSummaryPage,EOS_Wireline_03_04_012_Verify10OrdersOnAPage_LoggedInOrderSummaryPage,NA,12,33,WEB,202,0,12/30/2016 16:52
1743,EOS_Wireline_007_Authenticated_Verify_BTNdropdownFunctionality_Summarypage,EOS_Wireline_007_Authenticated_Verify_BTNdropdownFunctionality_Summarypage,NA,12,33,WEB,202,0,12/30/2016 16:59
1744,EOS_04_04_038_VerifyNotifications_LoggedInOrderDetailsPage_OnCompletion,EOS_04_04_038_VerifyNotifications_LoggedInOrderDetailsPage_OnCompletion,NA,12,33,WEB,202,0,12/30/2016 17:52
1745,BOPIS_UnAuthenticated_SummaryPage,BOPIS_UnAuthenticated_SummaryPage,NA,12,33,WEB,202,0,12/30/2016 18:29
1746,GoPhone_2G_DeviceCTN_With_Reason_Code_Stolen,GoPhone_2G_DeviceCTN_With_Reason_Code_Stolen,NA,12,33,WEB,202,0,12/30/2016 18:36
1748,StolenDevice_30_GoPhone_3G_DeviceCTN_ReasonCode_Stolen,StolenDevice_30_GoPhone_3G_DeviceCTN_ReasonCode_Stolen,NA,12,33,WEB,202,0,12/30/2016 19:05
1749,Stolen_Device_GoPhone_4G_DeviceCTN_With_ReasonCode_Stolen,Stolen_Device_GoPhone_4G_DeviceCTN_With_ReasonCode_Stolen,NA,12,33,WEB,202,0,12/30/2016 19:19
1750,GoPhone_008_Activation_AlreadyDone_flow,GoPhone_008_Activation_AlreadyDone_flow,NA,12,33,WEB,202,0,12/30/2016 19:35
1752,IST_GoTab_IMEI_ZipCode_page_cancel,IST_GoTab_IMEI_ZipCode_page_cancel,NA,12,33,WEB,202,0,12/30/2016 20:03
1753,IST_GoTab_Verify_IMEIZ6_Number_Flow,IST_GoTab_Verify_IMEIZ6_Number_Flow,NA,12,33,WEB,202,0,12/30/2016 20:16
1754,IST_GoTab_enter_SIM_card_page,IST_GoTab_enter_SIM_card_page,NA,12,33,WEB,202,0,12/30/2016 20:33
1755,LNP_001_Status_Inprogress_Complete_Confirmed_Validations,LNP_001_Status_Inprogress_Complete_Confirmed_Validations,NA,12,33,WEB,202,0,12/30/2016 20:46
1756,RGRSN_MNR_REG_00004_RegistrationID_Guidelines,RGRSN_MNR_REG_00004_RegistrationID_Guidelines,NA,12,33,WEB,202,0,12/30/2016 20:52
1757,SSO_MediaID_Ph_2_027_Mobile_ResetPassword_ATT_AccessId_ForgotPasswordPage,SSO_MediaID_Ph_2_027_Mobile_ResetPassword_ATT_AccessId_ForgotPasswordPage,NA,12,33,WEB,202,0,12/30/2016 21:10
1758,SSO_MediaID_Ph_2_013_WebValidate_MediaNet_Forgot_Password_Page,SSO_MediaID_Ph_2_013_WebValidate_MediaNet_Forgot_Password_Page,NA,12,33,WEB,202,0,12/30/2016 21:53
1759,SSO_MediaID_Ph_2_012_WebReset_Password_MediaNet_Forgot_Password_Page,SSO_MediaID_Ph_2_012_WebReset_Password_MediaNet_Forgot_Password_Page,NA,12,33,WEB,202,0,12/30/2016 22:01
1761,SSO_MediaID_Ph_2_008_Web_Terms_Conditions_MediaNetRegistrationPage,SSO_MediaID_Ph_2_008_Web_Terms_Conditions_MediaNetRegistrationPage,NA,12,33,WEB,202,0,1/2/2017 13:36
1762,AUL_addthenRemoveUsers,AUL_addthenRemoveUsers,NA,12,33,WEB,202,0,1/2/2017 13:50
1763,AUL_deleteApprovedUserList,AUL_deleteApprovedUserList,NA,12,33,WEB,202,0,1/2/2017 13:53
1764,AdminUser_ActivationFlow,AdminUser_ActivationFlow,NA,12,33,WEB,202,0,1/2/2017 13:56
1765,LNP_Iphone_TLG_001_CheckPortStatus_Confirmed_requestSts_N_respType_C,LNP_Iphone_TLG_001_CheckPortStatus_Confirmed_requestSts_N_respType_C,NA,12,33,WEB,202,0,1/2/2017 16:39
1766,AUL_UnsavedEntries_Popup,AUL_UnsavedEntries_Popup,NA,12,33,WEB,202,0,1/2/2017 17:22
1767,AUL_max1500users,AUL_max1500users,NA,12,33,WEB,202,0,1/2/2017 17:27
1768,Metrocell_PerformanceReport_Nodata,Metrocell_PerformanceReport_Nodata,NA,12,33,WEB,202,0,1/2/2017 17:31
1769,MetroCell_First_Device_Activation,MetroCell_First_Device_Activation,NA,12,33,WEB,202,0,1/2/2017 18:32
1770,Metrocell_AUL_DownloadAULList_functionality_ExcelFormat,Metrocell_AUL_DownloadAULList_functionality_ExcelFormat,NA,12,33,WEB,202,0,1/2/2017 18:51
1771,informationSubmitPage_EditAddress_information,informationSubmitPage_EditAddress_information,NA,12,33,WEB,202,0,1/2/2017 19:00
